id,title,description,content_type,release_year,release_date,brands,franchises,genres,subgenres,seasons,people,places,settings,subjects,agents,cast,mediums,image_url,image
4ad21fc6-b8e6-4937-abfe-d34e449684fc,Cars Toon: Monster Truck Mater,"Mater is a professional wrestler who works his way up the ranks from amateur to the world champion monster truck wrestler. Mater wrestles all kinds of characters along the way. When faced with his biggest opponent yet, Mater tags in his ""tag team partner”, Frightening McMean.",short-form,2013,6/22/13,pixar,cars,"family,animation,kids,comedy,sports",,,,,"desert,town","sports,entertainment","automobiles,athletes,celebrities",,spin_off,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/173A796567E5E49E2077D743163A86E2D3E3C4C00795EB3B6DA59097839E4C75/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/173A796567E5E49E2077D743163A86E2D3E3C4C00795EB3B6DA59097839E4C75/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
55c837c0-0770-4295-8b2a-cab87f52c694,The Little Mermaid II:  Return to the Sea,"Ariel, Sebastian, Flounder and all your favorite characters from the original movie splash into a wonderful adventure overflowing with more unforgettable characters, fin-tapping songs and an exciting, action-packed story. Ariel and Eric must hide their precious daughter Melody’s mermaid heritage to protect her from Ursula’s vengeful sister, Morgana. But when the lure of the sea proves too strong for Melody, they call upon King Triton, plus all the good creatures on land and under the waves, to help rescue their daughter and restore harmony to the seas.",movie,2016,7/31/16,disney,"the_little_mermaid,disney_princess","animation,adventure,musical,drama,fantasy",,,,,"aquatic,kingdom","shapeshifting,family","female_antagonists,mothers,fish,grandparents,witches,princesses,children,daughters,mermaids","jodi_benson,buddy_hackett,stephen_furst,tara_strong,samuel_e_wright,pat_carroll,kenneth_mars,rob_paulsen,max_casella,clancy_brown","sequels,direct_to_video_sequels","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/1392357D594800E5660D4C7223AFED324B099BD88C1A1EDCC0ACF1A9542D68A5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/1392357D594800E5660D4C7223AFED324B099BD88C1A1EDCC0ACF1A9542D68A5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
5614cd5e-e65b-4628-b567-8b9ccf540a39,Toy Story Toons: Hawaiian Vacation,"It is winter break for Bonnie, who is going on vacation to Hawaii with her family. The toys are excited to have a week of relaxation, but Barbie and Ken have stowed away in Bonnie's backpack, hoping to join her in Hawaii. Bonnie leaves her backpack home, however, much to Ken's horror when he realizes they are not going to Hawaii. Barbie reveals to Woody that Ken planned to have their first kiss on a beach at sunset, inspiring Woody, Buzz, and the rest of Bonnie's toys to go all out and recreate Hawaii for the two.",short-form,2011,6/24/11,pixar,toy_story,"family,animation,kids,comedy",,winter,barbie,,suburban,,"toys,couples,dolls","estelle_harris,don_rickles,tim_allen,tom_hanks,wallace_shawn,joan_cusack,timothy_dalton,jeff_garlin,axel_geddes,kristen_schaal",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/00E74BA06ED4A3FB50A7D2DE17EEEB0612C82EBAFEED80543D69A708973149AF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/00E74BA06ED4A3FB50A7D2DE17EEEB0612C82EBAFEED80543D69A708973149AF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
0f2754f6-8439-4cc2-96ee-b1e998f597b7,The Adventures of Ichabod and Mr. Toad,"Two unforgettable children's stories, ""The Wind In The Willows"" and ""The Legend Of Sleepy Hollow,"" come together in one fabulous adventure...and in its original theatrical format. First, hang on for a wild motorcar ride with J. Thaddeus Toad as he drives his friends Mole, Rat and Angus MacBadger into a worried frenzy. Then meet the spindly Ichabod Crane, who dreams of sweeping beautiful Katrina Van Tassel off her feet despite opposition from town bully Brom Bones, who also has his eye on Katrina. The comic rivalry introduces Ichabod to the legend of the Headless Horseman, resulting in a heart-thumping climax. Wonderfully narrated by Basil Rathbone and Bing Crosby, The Adventures Of Ichabod And Mr. Toad brims with high-spirited adventure, brilliant animation and captivating music. Contains tobacco depictions.",movie,1949,10/5/49,disney,walt_disney_animation_studios,"family,animation,actionadventure,thriller,anthology","fantasy_adventure,childrens_books",,,"westchester_county_new_york,london","city,town",,"frogs,ghouls,animals,reptiles,addicts,amphibians,teachers,rats","eric_blore,campbell_grant,claud_allister,john_mcleish,basil_rathbone,colin_campbell,mel_blanc,jud_conlons_rhythmaires,j_pat_omalley,bing_crosby",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/251978C85232F8DA9E7FD1858E88111360306DF93DBC3D0A901898447CFC4D16/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/251978C85232F8DA9E7FD1858E88111360306DF93DBC3D0A901898447CFC4D16/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
e8e2b77e-fedb-426b-864b-909aa1609d87,The Princess Diaries 2: Royal Engagement,"As the future queen of Genovia, Princess Mia (Anne Hathaway) has everything a girl could want---except the magical romance she's always dreamed about. But soon, Mia's shocked to discover that she needs to get married right away or her family will lose the crown. Comic complications rule the day in this delightful family story about finding out who you really are...and discovering what it takes to make your dreams come true.",movie,2004,8/10/04,disney,walt_disney_studios_live_action,"family,romantic_comedy,comedy,romance",,,,europe,kingdom,"royalty,marriage,family,wedding","grandparents,princesses,brides,lovers,queens,aristocrats","anne_hathaway,julie_andrews,joel_mccrary,callum_blue,tom_poston,kathleen_marshall,chris_pine,hector_elizondo,heather_matarazzo,john_rhysdavies",sequels,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7CB79125C7D35F3D54D632B98EC8B936CDBE8D92F5DAE6BF5B236B89EDE322ED/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7CB79125C7D35F3D54D632B98EC8B936CDBE8D92F5DAE6BF5B236B89EDE322ED/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
2aa63778-7fbc-4c37-aa50-aa53b5be8a9b,Disney Presents Goofy in How to Stay at Home,"Goofy’s back in a trio of all-new, hand-drawn animated shorts offering comical insights on “Disney Presents Goofy in How to Stay at Home” with such topics as mastering the skills of “How to Wear a Mask,” “Learning to Cook,” and “Binge Watching.” Like most of the world, Goofy -- the clumsy, charismatic and lovable Disney “everyman” character who has entertained and “educated” audiences from his screen debut in 1932, his breakout solo short, “Goofy and Wilbur” (1939), a series of popular “how to” shorts in the '40s, to career highlights including “A Goofy Movie” (1995), and the 2007 short “How to Hook Up Your Home Theater” -- spent the last year and a half staying at home. So it seemed only natural to acclaimed master animator/director Eric Goldberg (“Aladdin,” “Pocahontas,” “Fantasia/2000,” “Moana”) that Goofy could provide some good-natured lessons in “How to Stay at Home” and demonstrate how to make the best of today’s challenging situations.  Goldberg directed all three of the films in this series and was the supervising animator on “How to Wear a Mask.”  Joining him were fellow Disney veterans/supervising animators Mark Henn (“Binge Watching”) and Randy Haycock (“Learning to Cook”). The “Disney Presents Goofy in How to Stay at Home” series is produced by Walt Disney Animation Studios veteran/Emmy Award®-winner Dorothy McKim (“Meet the Robinsons,” the “Prep & Landing” television specials, and the Oscar®-nominated short, “Get a Horse!”). Bill Farmer, the voice of Goofy since 1987, provides the familiar vocals for the character, and versatile actor, Corey Burton, is heard as the narrator.",series,2021,8/11/21,disney,mickey_friends,"family,animation,comedy",,,,,,,,,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/DB963F6CA8058AAEEDAFADB8F91585BB1BB5B9C3EA88CACBB6BF02366C1336C4/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/DB963F6CA8058AAEEDAFADB8F91585BB1BB5B9C3EA88CACBB6BF02366C1336C4/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
cbeee3fc-238d-49a2-91a0-941f14e448c8,Chip 'n' Dale: Park Life,"Two tiny troublemakers have huge adventures while trying to live the good life in a big city park. Nervous worrier Chip and laid-back dreamer Dale make the perfect odd couple: they’re best buddies and they drive each other nuts. In their perpetual pursuit of acorns, these ultimate underdogs are joined by Pluto, Butch and other iconic Disney characters as they face down bullies great and small.",series,2021,7/28/21,disney,mickey_friends,"animation,comedy,kids,buddy",,,,,city,,animals,"matthew_géczy,kaycie_chase,bill_farmer",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/0BE00BFDF720960D86611E3B59E9FB03C63F8C6C4C4B16B358105D2F639F36A6/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/0BE00BFDF720960D86611E3B59E9FB03C63F8C6C4C4B16B358105D2F639F36A6/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
a9c74abd-ab3c-4d18-8a8b-63c1f3cacc80,Jungle Cruise,"Join fan favorites Dwayne Johnson and Emily Blunt for the adventure of a lifetime on Disney’s “Jungle Cruise,” a rollicking thrill-ride down the Amazon with wisecracking skipper Frank Wolff and intrepid researcher Dr. Lily Houghton. Lily travels from London, England to the Amazon jungle and enlists Frank’s questionable services to guide her downriver on La Quila—his ramshackle-but-charming boat. Lily is determined to uncover an ancient tree with unparalleled healing abilities—possessing the power to change the future of medicine. Thrust on this epic quest together, the unlikely duo encounters innumerable dangers and supernatural forces, all lurking in the deceptive beauty of the lush rainforest. But as the secrets of the lost tree unfold, the stakes reach even higher for Lily and Frank and their fate—and mankind’s—hangs in the balance.  Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2021,7/28/21,disney,walt_disney_studios_live_action,"family,comedy,adventure,actionadventure,fantasy,romance","jungle_adventure,treasure_hunt",,,london,"aquatic,city,jungle","theme_park_attractions,supernatural","lgbtqs,siblings,explorers,indigenous_people,spirit_beings,guides,princes,ship_captains","emily_blunt,edgar_ramírez,dan_dargan_carter,paul_giamatti,veronica_falcón,quim_gutiérrez,dwayne_johnson,dani_rovira,jack_whitehall,jesse_plemons",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/41D20357EC6D3DB8E499C3DD3A513D79AE5AC29D9E9DA0D74CA656654EC7F021/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/41D20357EC6D3DB8E499C3DD3A513D79AE5AC29D9E9DA0D74CA656654EC7F021/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
df8ed3d8-7bfc-4b92-a49a-b42be310fb70,Playtime with Puppy Dog Pals (Shorts),"What do Bingo and Rolly like to do when they're not on a mission? They play, of course! Join Bingo, Rolly, Hissy and their backyard pals as they play games and have fun! Laugh and play along on a Puppy Dog Pals playdate with the pups and all their friends!",series,2019,8/29/19,disney,disney_junior,"animation,kids,adventure",,,,,suburban,preschool,"animals,brothers,dogs,robots,cats",,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/AD6D8FFF5A97C0A121D99997FED02112B4063B1758EC3B664D391E13400F023D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/AD6D8FFF5A97C0A121D99997FED02112B4063B1758EC3B664D391E13400F023D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
b1069230-c061-4e4f-9297-d6ad9e571b33,The Aristocats,"In the heart of Paris, a kind and eccentric millionairess wills her entire estate to Duchess, her high-society cat, and her three little kittens. Laughs and adventure ensue as the greedy, bumbling butler pulls off the ultimate catnap caper in hopes of gaining the inheritance. Now it's up to the rough-and-tumble alley cat, Thomas O'Malley, and his band of swingin' jazz cats to save the day.",movie,1970,12/24/70,disney,walt_disney_animation_studios,"family,animation,comedy,adventure,musical,actionadventure","romantic_musical,musical_comedy",,,"paris,france","city,rural",family,"animals,cats,families,singers,butlers","liz_english,phil_harris,eva_gabor,paul_winchell,sterling_holloway,scatman_crothers,thurl_ravenscroft,lord_tim_hudson,dean_clark,vito_scotti",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/8E59E9B9778B8857037366EBBD00C1091C5D5DC318118EF4CA6597ABB2DFF8C2/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/8E59E9B9778B8857037366EBBD00C1091C5D5DC318118EF4CA6597ABB2DFF8C2/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
f0d7fc1d-be05-4721-ab87-a1208138e6ca,Star Wars: The Last Jedi (Episode VIII),"In Lucasfilm’s Star Wars: The Last Jedi, the Skywalker saga continues as the heroes of Star Wars: The Force Awakens join the galactic legends in an epic adventure that unlocks new mysteries of the Force and shocking revelations of the past. Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2017,12/13/17,star_wars,,"science_fiction,actionadventure","science_fiction_adventure,science_fiction_action,space_adventure,science_fiction_war,epic,science_fantasy",,,,"island,outer_space,islands","religion,war,puppetry,spirituality","admirals,generals,shamans,mechanics,warriors,pilots,apprentices","xander_corvus,erik_everhard,sophia_knight,georgie_lyall,antonio_black,axel_aces,alex_donald,lily_labeau,tony_desergio,adriana_chechik","sequels,3d,motion_capture","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/20A41F322B76BBEAD5598293C59FB872F41CF637DED70FA706043B9043D0DD78/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/20A41F322B76BBEAD5598293C59FB872F41CF637DED70FA706043B9043D0DD78/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
0adc890c-8286-4f7a-acc6-714cff48eeb9,Purl,"An earnest ball of yarn named Purl gets a job at a fast-paced, high energy, male centric start-up. Things start to unravel as she tries to fit in with this close knit group. Purl must ask herself how far is she willing to go to get the acceptance she yearns for and in the end is it worth it?",short-form,2019,1/18/19,pixar,sparkshorts,"animation,comedy",,,,,,,"businesspeople,office_workers","erik_langley,victor_navone,jimmy_lillard,emily_davis,michael_daley,austin_madison,michael_frederickson,bret_brook_parker,kyle_mcdaniel,kelsey_mann",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EAA144ACC55C5F27DA85A404800D7BEE248748902D873B020513852ADE4E55A1/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EAA144ACC55C5F27DA85A404800D7BEE248748902D873B020513852ADE4E55A1/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
3e6f9a6a-9391-4d30-b4cd-d5bea88cb4f3,The Jungle Book,"Based on Rudyard Kipling’s timeless stories and inspired by Disney’s classic animated film, The Jungle Book is a live-action epic adventure about Mowgli (Neel Sethi), a man-cub who’s been raised by a family of wolves. But Mowgli finds he’s no longer welcome in the jungle when fearsome tiger Shere Khan (voice of Idris Elba), who bears the scars of Man, promises to eliminate what he sees as a threat. Urged to abandon the only home he’s ever known, Mowgli embarks on a journey of self-discovery, guided by panther-turned-stern-mentor Bagheera (voice of Ben Kingsley) and the free-spirited bear Baloo (voice of Bill Murray). Along the way, Mowgli encounters jungle creatures who don’t exactly have his best interests at heart, including Kaa (voice of Scarlett Johansson), a python whose seductive voice and gaze hypnotize the man-cub, and the smooth-talking King Louie (voice of Christopher Walken), who tries to coerce Mowgli into giving up the secret to the elusive and deadly red flower: fire. Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2016,4/7/16,disney,"walt_disney_studios_live_action,the_jungle_book","family,actionadventure,coming_of_age","adventure_drama,fantasy_drama,live_action_animation,fantasy_adventure,childrens_adventure,jungle_adventure",,,india,"jungle,forests",hypnosis,"animals,snakes,tigers,orphans,wolves,wild_cats,bears,wild_animals,primates","bailee_reid,philip_maurice_hayes,tony_ail,nathan_aswell,lillian_carlson,garry_chalk,ian_james_corlett,kent_gallie,kathleen_barr,michael_donovan","remakes,3d,film_remakes,adaptations,motion_capture","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/B2F2C174AF58C85DA47EF26420E06492DEDCB00469BFF57D3ADB321CC282F3DE/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/B2F2C174AF58C85DA47EF26420E06492DEDCB00469BFF57D3ADB321CC282F3DE/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
6ea84cbc-5ad9-4c92-a629-c3ad3d1cb1c7,T.O.T.S.,"Pip the Penguin and Freddy the Flamingo just landed the best jobs in the world...they are Junior Fliers at T.O.T.S., the Tiny Ones Transport Service, where they’re tasked with delivering adorable baby animals to their moms and dads. As the first non-stork delivery team, these two feathered friends have a lot to learn, but with Pip’s mind and Freddy’s heart, they will prove that it’s not about what wings you have, it’s about what’s underneath them that counts.",series,2021,1/1/21,disney,disney_junior,"buddy,animation,kids",,,,,,,"baby_animals,birds,animals,supervisors,delivery_people","mark_hard,phil_holliday,bruno_sx,monica_bellisenni,dominno,dieter_von_stein,sharon_pink,jayne_dionne,daria_glower,marilyn_mounds",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/6E807A0093082E9A9B077B4A0876ECD2204F5FBD5ABFF11DDCD7882B09E01B2A/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/6E807A0093082E9A9B077B4A0876ECD2204F5FBD5ABFF11DDCD7882B09E01B2A/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
d0428cb5-91c0-48eb-b0b1-c5852274a250,Pocahontas,"The extraordinary life and indomitable spirit of a truly remarkable Native American heroine inspired the artistry and storytelling magic of Walt Disney Animation Studios’ Pocahontas. This musical adventure combines historical fact with popular folklore and legend to present the compelling tale of a brave, compassionate and dynamic young woman who “listens with her heart” to help her choose which path to follow. With the guidance and wisdom of her beloved Grandmother Willow and the friendship of Captain John Smith, Pocahontas is inspired by a real-life American legend.",movie,1995,6/15/95,disney,"walt_disney_animation_studios,disney_princess","family,animation,adventure,actionadventure,romance,historical","childrens_drama,romantic_drama,romantic_musical,historical_musical,comedy_drama,musical_drama",,,"virginia,thirteen_colonies,london,england","town,wilderness","prejudice,powhatan_confederacy,racism,actual_events,people_society_and_culture,interracial_romance","princesses,lovers,raccoons,indigenous_people,fathers,governors,immigrants,spirit_beings,daughters","linda_hunt,james_apaumut_fall,billy_connolly,john_kassir,danny_mann,joe_baker,irene_bedard,judy_kuhn,christian_bale,mel_gibson",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/DD222B1D9590B5F47AB740DDC2F3480138B43B09EEBFA70AE693FC8C8EBC7A6E/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/DD222B1D9590B5F47AB740DDC2F3480138B43B09EEBFA70AE693FC8C8EBC7A6E/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
63db6870-4b29-49d2-ac3b-2951001e8d79,K.C. Undercover,"High school student K.C. Cooper goes undercover as the government’s newest secret agent! With her spy family by her side, her wits, and arsenal of gadgets, she's ready for any covert operation, or homework assignment. Join K.C. as she learns that growing up in a family of spies means sharing every mission.",series,2018,6/19/18,disney,disney_channel,"comedy,kids,actionadventure,spyespionage,espionage",spy_comedy,,,washington_dc,"city,high_school",family,"androids,spies,siblings,families,parents","kadeem_hardison,rick_hall,kamil_mcfadden,james_digiacomo,zendaya,tammy_townsend,connor_weil,veronica_dunne,luana_pires,trinitee",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/ED6332F63B67A649638CE6AE96297F84D8D3F11A230C5E652260068B3C2B0BAC/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/ED6332F63B67A649638CE6AE96297F84D8D3F11A230C5E652260068B3C2B0BAC/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
deea7d05-03e7-4924-9fac-15a14e1121c0,The Proud Family,"Follow the adventures and misadventures of Penny, a typical African American girl who's doing her best to navigate through the early years of teen-dom. Penny's every encounter inevitably spirals into bigger-than-life situations filled with hi-jinks, hilarity and heart. Her quest to balance her home, school and social lives are further complicated by friends like the sassy Dijonay, Penny's nemesis LaCienega Boulevardez, her loving, yet over-protective, parents and her hip-to-the-groove-granny, Suga Mama.",series,2001,9/21/01,disney,disney_channel,"animation,comedy,coming_of_age","african_american_cartoons,african_american_sitcoms",,,,"suburban,high_school",family,"daughters,teenagers,students,families,twins","tommy_davidson,soleil_moon_frye,paula_jai_parker,orlando_brown,kyla_pratt,tara_strong,jo_marie_payton,karen_malina_white,raquel_lee,alisa_reyes",crossover,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/2D7395C87F51F4C1C787DF91772A315382C63730924B0EC9A0C00D970327EFB8/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/2D7395C87F51F4C1C787DF91772A315382C63730924B0EC9A0C00D970327EFB8/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
e7a67c95-646c-489e-a339-04845a1a1f3f,Marvel Studios LEGENDS,"As the Marvel Cinematic Universe continues to expand, Marvel Studios LEGENDS celebrates and codifies what has come before. Revisit the epic heroes, villains, and moments from across the MCU in preparation for the highly anticipated stories still to come. Each dynamic segment feeds directly into the upcoming series premiering on Disney+ -- setting the stage for future events. Marvel Studios LEGENDS weaves together the many threads that constitute the unparalleled MARVEL CINEMATIC UNIVERSE.",series,2021,3/5/21,marvel,,"actionadventure,science_fiction,fantasy,superhero",,,,,,,superheroes,keith_wallace,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F807A220CF6C4116A405B3A01E677096BEBA442683DE9AF58F61FFCEA9747800/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F807A220CF6C4116A405B3A01E677096BEBA442683DE9AF58F61FFCEA9747800/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
83088deb-dc37-46ad-9592-552f71a938d2,Once Upon a Snowman,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman who melted hearts in the Academy Award®-winning 2013 Disney animated feature, Frozen, and its acclaimed 2019 sequel, are revealed in the all-new Walt Disney Animation Studios animated short, Once Upon a Snowman. The film follows Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle. Once Upon a Snowman is directed by Trent Correy (animation supervisor, “Olaf” in Frozen 2) and Dan Abraham (veteran story artist who boarded Olaf’s “When I Am Older” musical sequence in Frozen 2).",short-form,2020,10/23/20,disney,"frozen,walt_disney_animation_studios","family,animation,kids,comedy,fantasy",,winter,,,"kingdom,wilderness",,snowmen,"josh_gad,chris_williams,idina_menzel,kristen_bell",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/D6646F2F9035D9A5D907BBBEC47F95444F32843BEB507660814F53E82833A629/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/D6646F2F9035D9A5D907BBBEC47F95444F32843BEB507660814F53E82833A629/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
618652a0-bb0e-4ae3-bdda-c6fe19f4d39b,Piper,A hungry sandpiper hatchling ventures from her nest for the first time to dig for food by the shoreline. The only problem is that the food is buried beneath the sand where scary waves roll up onto the shore.,short-form,2016,6/17/16,pixar,,"family,animation,kids,animals_nature",,,,,beach,,"baby_animals,birds,animals,parents","anne_meehan,sameh_shaw,rachel_morgan","3d,no_dialogue","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/917D26394DE8ABD01E96BF0D1801190C5D84BEA5442248158E59A7A0F6B15AE0/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/917D26394DE8ABD01E96BF0D1801190C5D84BEA5442248158E59A7A0F6B15AE0/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
511abb3b-863c-4b71-985f-a19475a63728,Toy Story Toons: Partysaurus Rex,"Poor Rex, the toys all think he's a party pooper. But when Bonnie takes him to bath time, he goes from zero to hero by throwing an over-the-top Bubble Bath time bash! No longer a wet blanket, the king of the hot tub is - the legendary Partysaurus Rex!",short-form,2017,10/1/17,pixar,toy_story,"family,animation,kids,comedy",,,,,suburban,,"toys,dinosaurs","tony_cox,don_rickles,corey_burton,estelle_harris,donald_fullilove,tim_allen,tom_hanks,wallace_shawn,emily_ricks_hahn,lori_alan",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/5D864767FF1B67B5FC26EA40AD889E3A66A488C7B5F4814B65FC7ACD9C942C77/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/5D864767FF1B67B5FC26EA40AD889E3A66A488C7B5F4814B65FC7ACD9C942C77/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
